name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,price_per_km,brand
Unknown,2014.0,185000.0,40000.0,Diesel,Individual,Manual,Third Owner,12.0,4.625,Unknown
Hyundai i10 Magna 1.1,2008.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.0,1.6666666666666667,Hyundai
Toyota Etios VXD,2015.0,610000.0,55000.0,Petrol,Individual,Manual,First Owner,11.0,11.090909090909092,Toyota
Mahindra Quanto C8,2012.0,290000.0,80000.0,Diesel,Individual,Manual,First Owner,14.0,3.625,Mahindra
Mahindra Xylo E9,2012.0,300000.0,295000.0,Diesel,Individual,Manual,First Owner,14.0,1.0169491525423728,Mahindra
Hyundai EON Era Plus,2015.0,225000.0,80000.0,Petrol,Individual,Manual,First Owner,11.0,2.8125,Hyundai
Maruti Alto K10 VXI,2017.0,320000.0,50000.0,Petrol,Individual,Manual,Second Owner,9.0,6.4,Maruti
Tata Indigo CR4,2012.0,135000.0,158000.0,Diesel,Individual,Manual,Third Owner,14.0,0.8544303797468354,Tata
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,400000.0,400000.0,Diesel,Individual,Manual,Third Owner,20.0,1.0,Toyota
Hyundai i20 Active 1.2 S,2017.0,570000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,9.5,Hyundai
Maruti Ignis 1.2 Zeta BSIV,2018.0,500000.0,12000.0,Petrol,Individual,Manual,First Owner,8.0,41.666666666666664,Maruti
Maruti Omni MPI STD BSIV,2015.0,350000.0,70000.0,Petrol,Individual,Manual,First Owner,11.0,5.0,Maruti
Tata Tiago 1.2 Revotron XZ,2018.0,360000.0,4000.0,Petrol,Individual,Manual,First Owner,8.0,90.0,Tata
Hyundai i10 Era,2009.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,17.0,5.0,Hyundai
Nissan Sunny XL,2016.0,600000.0,19495.0,Petrol,Dealer,Manual,First Owner,10.0,30.777122339061297,Nissan
Unknown,2013.0,570000.0,62668.0,Diesel,Dealer,Manual,First Owner,13.0,9.09555115848599,Unknown
Unknown,2013.0,850000.0,85710.0,Petrol,Dealer,Manual,First Owner,13.0,9.917162524792907,Unknown
Ford Figo Diesel EXI,2011.0,350000.0,55130.0,Diesel,Dealer,Manual,Second Owner,15.0,6.348630509704336,Ford
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000.0,63356.0,Diesel,Dealer,Manual,Second Owner,12.0,9.154618347117873,Ford
Toyota Fortuner 3.0 Diesel,2012.0,1680000.0,129627.0,Diesel,Dealer,Manual,First Owner,14.0,12.960262908190423,Toyota
Chevrolet Spark 1.0 LT,2010.0,180000.0,15000.0,Petrol,Individual,Manual,First Owner,16.0,12.0,Chevrolet
Tata Tiago 1.2 Revotron XE,2017.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,9.0,6.0,Tata
Unknown,2012.0,269000.0,70000.0,Petrol,Individual,Manual,Second Owner,14.0,3.842857142857143,Unknown
Maruti Alto K10 VXI,2018.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,17.5,Maruti
Chevrolet Beat LS,2011.0,150000.0,60000.0,Petrol,Individual,Manual,Third Owner,15.0,2.5,Chevrolet
Hyundai Grand i10 Asta Option,2017.0,495000.0,5000.0,Petrol,Individual,Manual,First Owner,9.0,99.0,Hyundai
Maruti Ciaz VXi,2014.0,700000.0,15000.0,Petrol,Individual,Manual,First Owner,12.0,46.666666666666664,Maruti
Datsun GO Plus T BSIV,2018.0,400000.0,4400.0,Petrol,Individual,Manual,Second Owner,8.0,90.9090909090909,Datsun
Mahindra Xylo H4,2019.0,599000.0,15000.0,Diesel,Individual,Manual,Third Owner,7.0,39.93333333333333,Mahindra
Renault Duster 85PS Diesel RxL Optional,2014.0,421000.0,45000.0,Diesel,Individual,Manual,First Owner,12.0,9.355555555555556,Renault
Ford EcoSport 1.5 Diesel Trend BSIV,2018.0,841000.0,1000.0,Diesel,Individual,Manual,First Owner,8.0,841.0,Ford
Hyundai i10 Magna 1.1L,2014.0,295000.0,38500.0,Petrol,Individual,Manual,First Owner,12.0,7.662337662337662,Hyundai
Hyundai i10 Sportz,2011.0,220000.0,25000.0,Petrol,Individual,Manual,First Owner,15.0,8.8,Hyundai
Ford Classic 1.4 Duratorq LXI,2013.0,250000.0,60000.0,Diesel,Individual,Manual,First Owner,13.0,4.166666666666667,Ford
Toyota Fortuner 3.0 Diesel,2014.0,1100000.0,60000.0,Diesel,Individual,Manual,Second Owner,12.0,18.333333333333332,Toyota
Hyundai Verna 1.6 VTVT,2012.0,300000.0,40000.0,Petrol,Individual,Manual,First Owner,14.0,7.5,Hyundai
Chevrolet Aveo U-VA 1.2,2007.0,80000.0,110000.0,Petrol,Individual,Manual,Second Owner,19.0,0.7272727272727273,Chevrolet
Unknown,2013.0,215000.0,20000.0,Diesel,Individual,Manual,Third Owner,13.0,10.75,Unknown
Hyundai EON Magna Plus,2012.0,245000.0,60000.0,Petrol,Dealer,Manual,First Owner,14.0,4.083333333333333,Hyundai
Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000.0,25061.0,Petrol,Dealer,Manual,First Owner,10.0,25.93671441682295,Ford
Ford Ecosport 1.5 Diesel Titanium,2017.0,760000.0,42494.0,Diesel,Dealer,Manual,First Owner,9.0,17.88487786511037,Ford
Honda Amaze S i-Dtech,2014.0,395000.0,44875.0,Diesel,Dealer,Manual,First Owner,12.0,8.802228412256268,Honda
Ford Figo Diesel EXI,2014.0,280000.0,89741.0,Petrol,Dealer,Manual,Second Owner,12.0,3.1200900368839215,Ford
Honda Jazz 1.5 S i DTEC,2016.0,495000.0,65000.0,Diesel,Dealer,Manual,First Owner,10.0,7.615384615384615,Honda
Honda Jazz 1.5 VX i DTEC,2016.0,525000.0,35000.0,Diesel,Dealer,Manual,First Owner,10.0,15.0,Honda
Toyota Innova 2.5 GX 8 STR BSIV,2009.0,420000.0,347089.0,Petrol,Dealer,Manual,First Owner,17.0,1.2100642774619765,Toyota
Tata New Safari DICOR 2.2 VX 4x2,2010.0,210000.0,34500.0,Diesel,Individual,Manual,First Owner,16.0,6.086956521739131,Tata
Hyundai i20 Active 1.2 S,2018.0,650000.0,30000.0,Petrol,Individual,Manual,First Owner,8.0,21.666666666666668,Hyundai
BMW 3 Series 320d Luxury Line,2018.0,2300000.0,39000.0,Diesel,Individual,Automatic,First Owner,8.0,58.97435897435897,BMW
Ford Freestyle Titanium Plus Diesel BSIV,2019.0,525000.0,16000.0,Diesel,Individual,Manual,First Owner,7.0,32.8125,Ford
Maruti Wagon R LXI CNG,2010.0,195000.0,80000.0,CNG,Individual,Manual,Second Owner,16.0,2.4375,Maruti
Maruti Ertiga SHVS VDI,2016.0,650000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,10.833333333333334,Maruti
Mahindra TUV 300 T6 Plus,2014.0,540000.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,4.909090909090909,Mahindra
Unknown,2014.0,350000.0,61000.0,Petrol,Individual,Manual,First Owner,12.0,5.737704918032787,Unknown
Maruti Ertiga SHVS ZDI Plus,2018.0,980000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,19.6,Maruti
Fiat Grande Punto EVO 90HP 1.3 Sport,2014.0,250000.0,90000.0,Diesel,Individual,Manual,First Owner,12.0,2.7777777777777777,Fiat
Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,550000.0,35000.0,Petrol,Individual,Automatic,First Owner,8.0,15.714285714285714,Hyundai
Volkswagen Vento 1.6 Highline,2015.0,509999.0,43000.0,Petrol,Individual,Manual,Second Owner,11.0,11.860441860465116,Volkswagen
Maruti Alto K10 LXI,2017.0,320000.0,50000.0,Petrol,Individual,Manual,First Owner,9.0,6.4,Maruti
Hyundai EON D Lite,2016.0,275000.0,25000.0,Petrol,Individual,Manual,First Owner,10.0,11.0,Hyundai
Mahindra XUV500 W8 2WD,2013.0,550000.0,222252.0,Diesel,Individual,Manual,First Owner,13.0,2.4746683944351457,Mahindra
Maruti Wagon R VXI Minor,2009.0,145000.0,50000.0,Petrol,Individual,Manual,Second Owner,17.0,2.9,Maruti
Fiat Grande Punto Emotion 90Hp,2013.0,250000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,3.125,Fiat
Hyundai Verna 1.6 SX,2012.0,520000.0,35000.0,Petrol,Individual,Manual,First Owner,14.0,14.857142857142858,Hyundai
Maruti Alto LXi,2007.0,95000.0,85000.0,Petrol,Individual,Manual,Second Owner,19.0,1.1176470588235294,Maruti
Toyota Innova 2.5 V Diesel 7-seater,2011.0,725000.0,110000.0,Diesel,Individual,Manual,Third Owner,15.0,6.590909090909091,Toyota
Maruti 800 AC,2006.0,55000.0,60000.0,Petrol,Individual,Manual,Second Owner,20.0,0.9166666666666666,Maruti
Honda City i DTEC VX,2014.0,600000.0,100000.0,Petrol,Individual,Manual,First Owner,12.0,6.0,Honda
Volkswagen Vento New Diesel Highline,2013.0,330000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2.75,Volkswagen
Unknown,2015.0,470000.0,89000.0,Diesel,Individual,Manual,First Owner,11.0,5.280898876404494,Unknown
Unknown,2013.0,365000.0,120000.0,Petrol,Individual,Manual,First Owner,13.0,3.0416666666666665,Unknown
Hyundai EON Magna Plus,2013.0,250000.0,40000.0,Petrol,Individual,Manual,Second Owner,13.0,6.25,Hyundai
Maruti Wagon R VXI BS IV,2017.0,430000.0,17000.0,Petrol,Individual,Manual,First Owner,9.0,25.294117647058822,Maruti
Maruti Swift VDI,2013.0,400000.0,125000.0,Diesel,Individual,Manual,Second Owner,13.0,3.2,Maruti
Maruti Swift Dzire ZXI,2014.0,615000.0,110000.0,Petrol,Individual,Manual,Second Owner,12.0,5.590909090909091,Maruti
Ford Figo Diesel Titanium,2011.0,150000.0,120000.0,Diesel,Individual,Manual,Second Owner,15.0,1.25,Ford
Ford Figo Diesel ZXI,2014.0,240000.0,90000.0,Diesel,Individual,Manual,First Owner,12.0,2.6666666666666665,Ford
Mahindra Scorpio S10 7 Seater,2014.0,350000.0,90000.0,Petrol,Individual,Manual,First Owner,12.0,3.888888888888889,Mahindra
Hyundai EON LPG Magna Plus,2015.0,240000.0,110000.0,LPG,Individual,Manual,First Owner,11.0,2.1818181818181817,Hyundai
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000.0,87000.0,Diesel,Individual,Manual,Second Owner,12.0,6.896551724137931,Ford
Mahindra Scorpio LX,2014.0,800000.0,15000.0,Petrol,Individual,Manual,First Owner,12.0,53.333333333333336,Mahindra
Ford Fiesta Classic 1.6 Duratec CLXI,2012.0,350000.0,38000.0,Petrol,Individual,Manual,First Owner,14.0,9.210526315789474,Ford
Honda City 1.5 V MT,2011.0,300000.0,64000.0,Petrol,Individual,Manual,Second Owner,15.0,4.6875,Honda
Tata Sumo Gold EX BSIII,2015.0,399000.0,55250.0,Diesel,Individual,Manual,First Owner,11.0,7.221719457013575,Tata
Mahindra Bolero DI,2011.0,300000.0,110000.0,Diesel,Individual,Manual,First Owner,15.0,2.727272727272727,Mahindra
Maruti A-Star AT VXI,2012.0,150000.0,70000.0,Petrol,Individual,Automatic,First Owner,14.0,2.142857142857143,Maruti
Chevrolet Cruze LTZ,2010.0,320000.0,60000.0,Diesel,Individual,Manual,Third Owner,16.0,5.333333333333333,Chevrolet
Tata Hexa XM,2018.0,1280000.0,17000.0,Diesel,Individual,Manual,First Owner,8.0,75.29411764705883,Tata
Renault KWID 1.0 RXT Optional,2014.0,300000.0,13000.0,Petrol,Individual,Manual,Second Owner,12.0,23.076923076923077,Renault
Nissan Terrano XL Plus ICC WT20 SE,2016.0,1000000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,16.666666666666668,Nissan
Mitsubishi Pajero Sport 4X4,2012.0,350000.0,120000.0,Diesel,Individual,Manual,First Owner,14.0,2.9166666666666665,Mitsubishi
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,450000.0,97000.0,Diesel,Individual,Manual,Second Owner,14.0,4.639175257731959,Tata
Tata Indica GLS BS IV,2007.0,60000.0,130000.0,Petrol,Individual,Manual,Second Owner,19.0,0.46153846153846156,Tata
Maruti Swift Dzire ZXI,2013.0,500000.0,50000.0,Petrol,Individual,Manual,First Owner,13.0,10.0,Maruti
Tata Indigo CR4,2012.0,200000.0,120000.0,Diesel,Individual,Manual,Second Owner,14.0,1.6666666666666667,Tata
Ford Ecosport 1.5 DV5 MT Titanium,2015.0,650000.0,68000.0,Diesel,Individual,Manual,First Owner,11.0,9.558823529411764,Ford
Maruti Alto LXi,2006.0,60000.0,60000.0,Petrol,Individual,Manual,Second Owner,20.0,1.0,Maruti
Maruti Ertiga VDI,2013.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,4.375,Maruti
Hyundai Accent Executive CNG,2012.0,185000.0,67000.0,CNG,Dealer,Manual,Second Owner,14.0,2.7611940298507465,Hyundai
Maruti Alto K10 VXI,2015.0,155000.0,60000.0,Petrol,Individual,Manual,First Owner,11.0,2.5833333333333335,Maruti
Maruti Swift VXI,2019.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,7.0,120.0,Maruti
Renault KWID RXE,2016.0,300000.0,20000.0,Petrol,Individual,Manual,First Owner,10.0,15.0,Renault
Hyundai Creta 1.6 E Plus,2018.0,850000.0,12500.0,Petrol,Individual,Manual,First Owner,8.0,68.0,Hyundai
Maruti Eeco CNG 5 Seater AC BSIV,2019.0,470000.0,60000.0,CNG,Individual,Manual,First Owner,7.0,7.833333333333333,Maruti
Ford Figo 1.2P Titanium MT,2019.0,600000.0,25000.0,Petrol,Individual,Manual,First Owner,7.0,24.0,Ford
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,700000.0,70000.0,Diesel,Individual,Manual,Second Owner,13.0,10.0,Toyota
Maruti Wagon R LXI DUO BSIII,2007.0,70000.0,162000.0,LPG,Individual,Manual,First Owner,19.0,0.43209876543209874,Maruti
Unknown,2010.0,1250000.0,205000.0,Diesel,Individual,Manual,Second Owner,16.0,6.097560975609756,Unknown
Audi A6 2.8 FSI,2008.0,650000.0,70000.0,Petrol,Individual,Automatic,Third Owner,18.0,9.285714285714286,Audi
Hyundai Xcent 1.2 CRDi S,2018.0,450000.0,70000.0,Diesel,Individual,Manual,Second Owner,8.0,6.428571428571429,Hyundai
Mahindra XUV500 W8 2WD,2014.0,750000.0,100000.0,Diesel,Individual,Manual,Second Owner,12.0,7.5,Mahindra
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,775000.0,70000.0,Diesel,Individual,Manual,Second Owner,13.0,11.071428571428571,Toyota
Hyundai Santa Fe 4X4,2011.0,800000.0,220000.0,Diesel,Individual,Manual,First Owner,15.0,3.6363636363636362,Hyundai
Honda Amaze E i-Vtech,2015.0,360000.0,80000.0,Petrol,Individual,Manual,Second Owner,11.0,4.5,Honda
Toyota Corolla Altis Diesel D4DG,2010.0,250000.0,120000.0,Diesel,Individual,Manual,First Owner,16.0,2.0833333333333335,Toyota
Jeep Compass 2.0 Longitude Option BSIV,2017.0,1490000.0,22038.0,Diesel,Individual,Manual,First Owner,9.0,67.61049097014248,Jeep
Unknown,2013.0,600000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,7.5,Unknown
Maruti Alto LX,2010.0,120000.0,90000.0,Petrol,Individual,Manual,First Owner,16.0,1.3333333333333333,Maruti
Tata New Safari DICOR 2.2 EX 4x2,2012.0,320000.0,140000.0,Diesel,Individual,Manual,Second Owner,14.0,2.2857142857142856,Tata
Unknown,2011.0,400000.0,120000.0,Diesel,Individual,Manual,Second Owner,15.0,3.3333333333333335,Unknown
Maruti Swift Dzire ZDI,2014.0,302000.0,60000.0,Diesel,Individual,Manual,First Owner,12.0,5.033333333333333,Maruti
Maruti Swift Dzire LXI Option,2014.0,150000.0,60000.0,Petrol,Individual,Manual,Second Owner,12.0,2.5,Maruti
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012.0,200000.0,90000.0,Diesel,Individual,Manual,Second Owner,14.0,2.2222222222222223,Tata
Toyota Innova 2.5 G1 BSIV,2012.0,950000.0,80000.0,Petrol,Individual,Manual,First Owner,14.0,11.875,Toyota
Maruti Swift Vdi BSIII,2008.0,120000.0,175000.0,Petrol,Individual,Manual,First Owner,18.0,0.6857142857142857,Maruti
Mahindra XUV500 W7 BSIV,2019.0,1400000.0,10000.0,Diesel,Individual,Manual,First Owner,7.0,140.0,Mahindra
Hyundai i20 1.2 Asta Option,2017.0,620000.0,65000.0,Petrol,Individual,Manual,First Owner,9.0,9.538461538461538,Hyundai
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,350000.0,90000.0,Diesel,Individual,Manual,First Owner,14.0,3.888888888888889,Toyota
Maruti Alto LXi,2007.0,100000.0,70000.0,Petrol,Individual,Manual,First Owner,19.0,1.4285714285714286,Maruti
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2014.0,600000.0,2500.0,Petrol,Individual,Manual,First Owner,12.0,240.0,Hyundai
Chevrolet Beat Diesel LT,2012.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,5.833333333333333,Chevrolet
Unknown,2018.0,550000.0,63000.0,Petrol,Individual,Manual,First Owner,8.0,8.73015873015873,Unknown
Unknown,2013.0,675000.0,88000.0,Diesel,Dealer,Automatic,First Owner,13.0,7.670454545454546,Unknown
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000.0,60000.0,Diesel,Dealer,Manual,First Owner,12.0,5.416666666666667,Chevrolet
Skoda Rapid 1.5 TDI Ambition,2014.0,360000.0,70000.0,Diesel,Individual,Manual,First Owner,12.0,5.142857142857143,Skoda
Skoda Superb LK 1.8 TSI AT,2012.0,650000.0,60000.0,Petrol,Dealer,Automatic,First Owner,14.0,10.833333333333334,Skoda
Ford Fiesta 1.5 TDCi Titanium,2012.0,199000.0,92000.0,Diesel,Dealer,Manual,Third Owner,14.0,2.1630434782608696,Ford
Mahindra Quanto C6,2014.0,285000.0,89126.0,Petrol,Individual,Manual,First Owner,12.0,3.197720081682113,Mahindra
Volkswagen Jetta 1.9 TDI Comfortline DSG,2009.0,260000.0,134000.0,Diesel,Individual,Automatic,First Owner,17.0,1.9402985074626866,Volkswagen
Maruti Ciaz 1.4 AT Zeta,2019.0,869999.0,60000.0,Petrol,Dealer,Automatic,First Owner,7.0,14.499983333333333,Maruti
Hyundai Grand i10 1.2 CRDi Magna,2016.0,425000.0,42500.0,Diesel,Dealer,Manual,First Owner,10.0,10.0,Hyundai
Chevrolet Cruze LTZ AT,2012.0,490000.0,42000.0,Diesel,Dealer,Automatic,First Owner,14.0,11.666666666666666,Chevrolet
Mahindra XUV500 AT W8 FWD,2015.0,350000.0,70000.0,Diesel,Individual,Automatic,Second Owner,11.0,5.0,Mahindra
Honda City 1.5 EXI,2004.0,125000.0,110000.0,Petrol,Individual,Manual,Third Owner,22.0,1.1363636363636365,Honda
Fiat Linea 1.3 Emotion,2014.0,221000.0,131365.0,Diesel,Individual,Manual,First Owner,12.0,1.6823354774863928,Fiat
Volkswagen Vento 1.5 TDI Highline AT,2016.0,724000.0,48980.0,Diesel,Dealer,Automatic,First Owner,10.0,14.781543487137608,Volkswagen
Honda Amaze VX AT i-Vtech,2014.0,440000.0,46000.0,Petrol,Individual,Automatic,First Owner,12.0,9.565217391304348,Honda
Chevrolet Spark 1.0 LS,2014.0,70000.0,60000.0,Petrol,Individual,Manual,Third Owner,12.0,1.1666666666666667,Chevrolet
Maruti Baleno Delta Diesel,2015.0,511000.0,58000.0,Petrol,Dealer,Manual,First Owner,11.0,8.810344827586206,Maruti
Maruti S-Cross Alpha DDiS 200 SH,2016.0,790000.0,22000.0,Diesel,Dealer,Manual,First Owner,10.0,35.90909090909091,Maruti
Hyundai i20 1.2 Asta Option,2017.0,640000.0,37000.0,Petrol,Individual,Manual,First Owner,9.0,17.2972972972973,Hyundai
Hyundai Santro Xing GLS,2009.0,120000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1.7142857142857142,Hyundai
Chevrolet Beat Diesel LT,2012.0,126000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,2.1,Chevrolet
Chevrolet Beat Diesel LT,2012.0,120000.0,125000.0,Diesel,Individual,Manual,First Owner,14.0,0.96,Chevrolet
Mahindra TUV 300 T4 Plus,2017.0,650000.0,60000.0,Diesel,Individual,Manual,First Owner,9.0,10.833333333333334,Mahindra
Hyundai Grand i10 Asta,2014.0,450000.0,80000.0,Petrol,Individual,Manual,Second Owner,12.0,5.625,Hyundai
Maruti Zen Estilo LXI Green (CNG),2010.0,110000.0,80000.0,CNG,Individual,Manual,Fourth & Above Owner,16.0,1.375,Maruti
Mahindra Bolero Power Plus Plus AC BSIV PS,2017.0,600000.0,40000.0,Diesel,Individual,Manual,First Owner,9.0,15.0,Mahindra
Mahindra XUV500 W8 4WD,2012.0,620000.0,60000.0,Diesel,Individual,Manual,Second Owner,14.0,10.333333333333334,Mahindra
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000.0,30000.0,Diesel,Individual,Manual,First Owner,12.0,20.0,Ford
Mahindra Bolero Power Plus ZLX,2018.0,795000.0,35000.0,Diesel,Individual,Manual,First Owner,8.0,22.714285714285715,Mahindra
Tata Winger Deluxe - Hi Roof (AC),2014.0,350000.0,180000.0,Petrol,Individual,Manual,Third Owner,12.0,1.9444444444444444,Tata
Unknown,2015.0,495000.0,60000.0,Diesel,Individual,Manual,First Owner,11.0,8.25,Unknown
Tata Hexa XTA,2018.0,350000.0,34000.0,Diesel,Individual,Automatic,First Owner,8.0,10.294117647058824,Tata
Mahindra Xylo D4,2014.0,350000.0,145000.0,Diesel,Individual,Manual,First Owner,12.0,2.413793103448276,Mahindra
Datsun RediGO AMT 1.0 S,2018.0,350000.0,25000.0,Petrol,Individual,Automatic,First Owner,8.0,14.0,Datsun
Tata Zest Revotron 1.2T XMS,2018.0,350000.0,54000.0,Petrol,Dealer,Manual,Second Owner,8.0,6.481481481481482,Tata
Unknown,1999.0,70000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,27.0,1.0,Unknown
Nissan Sunny XL D,2018.0,500000.0,70000.0,Diesel,Individual,Manual,First Owner,8.0,7.142857142857143,Nissan
Audi Q3 35 TDI Quattro Technology,2017.0,2575000.0,36000.0,Diesel,Dealer,Automatic,First Owner,9.0,71.52777777777777,Audi
Honda Brio VX,2014.0,350000.0,60000.0,Petrol,Dealer,Manual,First Owner,12.0,5.833333333333333,Honda
Tata Indigo CR4,2013.0,220000.0,100000.0,Diesel,Individual,Manual,First Owner,13.0,2.2,Tata
Maruti 800 AC,1999.0,50000.0,100000.0,Petrol,Individual,Manual,Second Owner,27.0,0.5,Maruti
Honda Jazz Select Edition,2017.0,585000.0,14000.0,Petrol,Dealer,Manual,First Owner,9.0,41.785714285714285,Honda
Maruti Swift Dzire AMT VXI,2014.0,625000.0,13800.0,Petrol,Individual,Automatic,First Owner,12.0,45.289855072463766,Maruti
Hyundai Creta 1.6 SX Automatic,2017.0,1035000.0,23000.0,Petrol,Dealer,Automatic,First Owner,9.0,45.0,Hyundai
Mahindra Xylo D4,2017.0,600000.0,99700.0,Diesel,Individual,Manual,First Owner,9.0,6.018054162487462,Mahindra
Toyota Fortuner 2.8 4WD AT BSIV,2019.0,3100000.0,5000.0,Diesel,Individual,Automatic,First Owner,7.0,620.0,Toyota
Honda City i-DTEC SV,2014.0,650000.0,49654.0,Diesel,Dealer,Manual,First Owner,12.0,13.090586861078664,Honda
Hyundai Grand i10 Asta,2016.0,550000.0,45457.0,Petrol,Dealer,Manual,First Owner,10.0,12.099346635281695,Hyundai
Hyundai Creta 1.6 CRDi SX,2017.0,1260000.0,39221.0,Diesel,Dealer,Manual,First Owner,9.0,32.12564697483491,Hyundai
Hyundai i20 Sportz 1.2,2014.0,660000.0,48220.0,Petrol,Dealer,Manual,First Owner,12.0,13.68726669431771,Hyundai
Hyundai i20 Sportz 1.2,2017.0,700000.0,11114.0,Petrol,Dealer,Manual,First Owner,9.0,62.983624257693,Hyundai
Hyundai Getz 1.5 CRDi GVS,2008.0,235000.0,60208.0,Diesel,Dealer,Manual,First Owner,18.0,3.9031357959075206,Hyundai
Volkswagen Vento 1.5 TDI Highline,2013.0,475000.0,80000.0,Diesel,Dealer,Manual,First Owner,13.0,5.9375,Volkswagen
Mercedes-Benz E-Class 280 CDI Elegance,2008.0,795000.0,98600.0,Diesel,Dealer,Automatic,First Owner,18.0,8.062880324543611,Mercedes-Benz
Audi RS7 2015-2019 Sportback Performance,2014.0,8900000.0,60000.0,Petrol,Dealer,Automatic,First Owner,12.0,148.33333333333334,Audi
Audi Q5 3.0 TDI Quattro Technology,2015.0,3200000.0,30000.0,Diesel,Dealer,Automatic,First Owner,11.0,106.66666666666667,Audi
Unknown,2019.0,1860000.0,18000.0,Petrol,Individual,Automatic,First Owner,7.0,103.33333333333333,Unknown
Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010.0,4200000.0,100000.0,Diesel,Dealer,Automatic,First Owner,16.0,42.0,Land
Honda City VX CVT,2015.0,850000.0,60000.0,Petrol,Dealer,Automatic,First Owner,11.0,14.166666666666666,Honda
Mahindra Xylo D4,2017.0,585000.0,85441.0,Petrol,Individual,Manual,First Owner,9.0,6.846829976240914,Mahindra
Mahindra Verito 1.5 D4 BSIV,2015.0,380000.0,64541.0,Diesel,Dealer,Manual,First Owner,11.0,5.8877302799770685,Mahindra
Maruti Swift Dzire VDI,2019.0,650000.0,35000.0,Diesel,Individual,Manual,First Owner,7.0,18.571428571428573,Maruti
